14.55.25.132,13.41.107.98
201.34.9.102,201.33.136.97
16.59.9.136,16.203.117.102
126.55.28.138,125.215.101.122
70.61.236.195,66.221.235.91
203.63.236.157,203.54.52.226
201.133.8.138,201.250.242.250
68.35.235.167,64.62.12.160
202.238.5.143,202.176.123.127
61.31.26.101,61.22.225.146
200.238.7.130,200.41.248.138
208.132.5.185,216.4.5.196
203.57.28.113,203.50.154.116
11.131.27.128,10.0.224.1
65.237.237.178,70.77.242.202
65.30.6.186,70.232.6.186
122.132.237.166,123.4.42.209
63.31.237.112,62.224.53.137
121.235.236.184,121.209.243.57
206.56.237.151,206.36.21.112
120.238.27.197,120.177.31.91
16.133.5.170,16.122.133.165
204.55.6.138,204.56.249.101
17.237.235.134,17.210.55.25
61.235.29.143,61.233.19.31
208.130.29.123,216.0.109.184
10.60.9.144,11.51.240.147
205.237.25.105,205.245.26.102
61.237.26.119,61.237.101.143
128.239.7.172,128.209.120.172
70.34.7.184,66.195.248.58
208.134.8.115,216.7.13.179
121.55.25.164,121.55.27.82
200.61.6.162,200.218.134.210
205.239.29.199,205.247.21.255
121.35.25.167,121.35.26.208
200.55.236.147,200.215.211.15
201.32.29.166,201.35.229.41
124.56.8.196,127.48.138.164
12.59.236.104,15.40.53.168
66.31.7.190,68.232.248.62
209.235.236.190,217.244.53.65
60.238.5.171,60.23.122.212
68.31.235.125,64.23.204.188
122.239.235.111,123.105.208.175
200.236.5.136,200.43.133.105
126.131.28.144,125.0.237.11
63.132.25.147,62.4.153.119
209.235.7.198,217.244.248.126
207.61.237.172,207.53.235.163
200.30.26.164,200.224.21.43
205.62.5.105,205.49.5.106
200.132.26.192,200.123.18.135
16.33.7.138,16.222.248.117
128.32.29.199,128.60.146.79
66.132.26.193,68.4.101.90
202.235.236.188,202.181.211.67
16.59.28.119,16.203.99.176
123.55.26.191,122.199.97.64
64.132.26.172,71.4.150.162
17.55.237.193,17.54.42.169
67.237.8.134,69.210.245.1
120.59.27.167,120.61.23.88
65.238.28.143,70.78.156.159
67.57.27.131,69.38.232.100
120.30.235.183,120.17.204.72
125.134.235.196,126.7.16.173
207.133.27.191,207.250.235.64
125.60.27.102,126.212.104.89
14.58.236.101,13.38.236.98
200.131.236.186,200.124.52.198
122.55.27.127,123.215.27.64
208.57.7.200,216.198.135.199
69.55.235.126,65.41.244.129
204.237.28.113,204.146.157.177
70.33.237.101,66.193.213.101
17.59.236.168,17.62.13.37
127.239.29.108,124.72.157.147
14.63.237.103,13.32.44.103
67.239.237.175,69.209.237.47
204.60.5.165,204.52.250.170
13.55.28.162,14.199.19.41
123.64.9.146,122.128.247.110
208.130.237.186,216.0.235.197
14.33.235.137,13.62.20.107
200.239.26.187,200.40.158.187
65.59.5.186,70.202.132.197
67.58.26.189,69.36.101.66
13.55.9.161,14.199.12.213
62.30.7.111,63.225.135.159
70.238.25.175,66.40.153.175
15.56.6.186,12.204.121.69
127.237.9.152,124.74.244.100
206.63.9.191,206.33.114.192
14.64.235.156,13.124.236.2
128.58.27.178,128.44.23.205
66.239.5.180,68.105.122.179
209.35.6.198,217.62.249.78
206.235.236.158,206.139.211.126
14.133.5.124,13.133.4.124
120.237.7.172,120.178.248.172
69.62.9.173,65.32.136.173
202.236.25.175,202.179.101.32
208.64.237.108,216.191.11.92
64.59.6.154,71.204.134.250
123.64.29.161,122.128.229.37
122.130.237.133,123.0.242.244
120.132.28.135,120.251.28.144
63.56.25.192,62.199.97.205
125.238.9.166,126.72.15.81
68.239.25.183,64.207.101.183
127.59.25.134,124.205.29.97
11.134.8.118,10.7.241.177
206.35.7.197,206.60.248.132
209.63.235.199,217.40.8.192
126.61.9.107,125.218.140.164
125.239.26.130,126.73.97.14
129.55.28.148,129.39.101.115
66.132.28.114,68.4.99.182
16.56.7.167,16.200.7.32
15.33.27.168,12.221.20.167
128.34.8.175,128.63.14.208
61.31.27.115,61.22.224.136
126.57.5.116,125.221.123.117
17.57.25.194,17.61.108.101
16.56.8.192,16.200.10.207
129.238.26.130,129.137.234.242
124.60.7.190,127.52.7.193
68.130.236.199,64.129.205.23
68.58.236.184,64.44.12.187
128.30.5.174,128.23.122.46
17.63.9.153,17.56.142.248
64.61.237.124,71.202.43.124
67.55.6.188,69.40.249.61
202.34.29.139,202.35.154.135
208.61.5.194,216.194.251.1
202.237.237.180,202.178.45.77
204.30.29.116,204.24.236.178
125.64.237.197,126.188.52.251
69.56.235.125,65.39.239.188
128.63.25.172,128.40.229.83
69.62.28.187,65.32.149.59
122.238.29.116,123.104.106.141
61.32.236.108,61.60.18.93
15.59.25.112,12.206.146.136
60.236.7.145,60.20.7.112
121.55.5.127,121.55.5.64
65.235.7.119,70.72.248.119
70.30.26.166,66.230.225.46
61.134.237.109,61.134.210.163
203.35.236.197,203.32.42.253
68.55.6.100,64.38.249.155
62.56.29.174,63.203.18.46
69.32.29.114,65.63.108.118
122.134.235.144,123.6.43.243
69.236.5.186,65.147.122.186
16.57.8.122,16.201.8.69
200.33.7.133,200.193.120.19
125.239.28.183,126.73.100.183
209.57.28.112,217.45.28.118
129.133.28.136,129.250.236.234
13.235.27.124,14.17.31.130
11.61.7.124,10.205.7.189
66.33.235.157,68.193.211.253
13.30.25.199,14.231.154.127
208.32.28.119,216.220.148.72
13.131.27.126,14.124.235.129
128.30.25.159,128.23.97.128
66.61.235.157,68.218.47.124
14.131.237.138,13.128.45.153
16.134.28.177,16.121.149.54
127.33.28.113,124.222.157.139
70.236.26.191,66.43.237.63
201.131.28.165,201.254.228.220
208.34.29.161,216.222.100.219
60.133.8.192,60.122.247.28
60.134.5.114,60.120.5.177
15.32.235.145,12.220.51.151
201.57.8.184,201.62.245.57
129.57.9.198,129.41.117.78
200.32.27.191,200.192.147.64
122.32.235.140,123.192.232.12
17.34.7.135,17.33.248.224
13.31.6.150,14.230.134.142
208.63.5.116,216.192.250.181
207.133.25.173,207.250.233.44
202.59.9.165,202.61.112.91
128.237.28.154,128.210.226.230
66.64.26.174,68.188.146.209
67.236.27.171,69.211.99.215
13.239.235.123,14.23.204.132
69.30.236.157,65.22.12.227
121.239.7.193,121.214.248.5
10.133.27.171,11.250.155.164
61.58.9.120,61.39.119.185
201.60.6.114,201.59.134.73
200.64.26.138,200.188.154.153
127.34.27.176,124.220.28.48
61.235.7.159,61.233.7.159
66.132.29.182,68.4.98.54
15.130.29.102,12.0.228.153
204.57.9.195,204.50.244.36
66.56.29.136,68.220.146.137
126.130.28.107,125.1.108.100
15.238.237.151,12.113.211.239
16.55.27.114,16.199.96.141
128.55.26.130,128.39.109.117
70.236.5.173,66.43.251.172
11.63.9.123,10.206.244.184
207.34.237.126,207.35.52.190
67.63.237.164,69.33.235.84
10.236.5.119,11.180.132.136
124.239.29.166,127.200.148.174
17.61.237.186,17.58.13.69
207.59.7.134,207.50.135.129
200.235.9.196,200.44.140.27
17.236.9.199,17.211.115.183
205.132.5.157,205.132.251.226
120.35.237.135,120.35.205.247
68.62.27.176,64.40.239.54
123.134.235.175,122.120.212.208
207.34.5.160,207.35.250.92
70.35.27.190,66.194.227.65
128.31.235.172,128.22.48.221
129.238.5.159,129.137.251.96
200.237.6.146,200.42.134.145
69.55.9.194,65.41.9.34
17.64.6.125,17.64.121.189
204.56.236.110,204.51.245.158
126.60.5.104,125.219.251.86
69.63.7.185,65.33.120.71
201.133.235.145,201.250.23.136
203.60.8.165,203.52.243.45
120.35.5.112,120.35.122.112
128.35.26.116,128.62.234.116
127.236.9.164,124.75.241.220
60.55.6.191,60.215.6.192
201.61.235.176,201.58.20.201
200.131.28.130,200.124.157.5
14.131.5.173,13.128.250.162
205.30.236.129,205.31.211.23
120.34.7.178,120.34.135.182
17.59.6.185,17.62.249.70
128.235.235.141,128.212.52.108
64.57.26.122,71.206.237.186
64.63.28.118,71.201.21.142
14.55.8.182,13.41.115.54
205.59.25.195,205.52.237.32
13.134.27.188,14.120.96.61
14.130.27.179,13.129.19.75
60.134.25.192,60.120.20.121
206.59.27.194,206.38.152.62
61.238.28.119,61.238.237.136
15.130.25.182,12.0.225.206
61.31.9.100,61.22.247.100
60.236.5.163,60.20.5.40
16.33.235.116,16.222.44.117
17.63.26.126,17.56.154.65
69.239.29.156,65.144.148.98
10.59.9.200,11.53.13.245
68.55.236.109,64.38.50.108
205.62.7.119,205.49.7.143
200.132.7.142,200.123.7.1
209.238.9.172,217.240.116.163
14.32.9.181,13.63.139.178
123.31.235.125,122.225.232.125
206.57.235.104,206.37.243.88
207.237.8.145,207.149.112.237
64.32.27.129,71.220.100.245
17.64.28.122,17.64.107.186
13.58.27.177,14.206.151.207
63.56.235.101,62.199.243.109
209.62.9.132,217.41.136.155
14.57.236.109,13.37.212.99
126.55.237.123,125.215.212.123
208.56.25.154,216.199.106.133
206.31.29.142,206.17.99.238
68.33.8.196,64.61.119.13
203.55.9.134,203.57.119.241
14.34.236.200,13.60.13.24
60.236.25.143,60.20.20.15
122.133.26.200,123.5.101.121
121.63.236.175,121.62.44.160
69.61.236.186,65.34.52.197
65.34.28.183,70.220.99.79
64.55.26.140,71.199.18.156
124.55.29.183,127.56.157.183
64.35.25.178,71.223.109.74
201.238.25.112,201.144.111.72
204.30.5.159,204.24.251.31
60.134.28.106,60.120.18.106
120.55.25.191,120.54.238.192
126.235.26.143,125.118.226.128
209.131.236.124,217.129.234.67
209.34.5.100,217.63.122.108
10.59.237.172,11.53.204.220
69.64.237.170,65.124.10.41
62.60.237.150,63.204.235.14
125.32.235.183,126.192.52.176
129.237.29.155,129.138.147.100
201.131.236.167,201.254.13.95
67.30.29.182,69.31.148.182
62.61.29.117,63.205.106.115
123.35.5.105,122.221.5.170
204.34.235.129,204.32.55.108
127.235.8.167,124.78.242.215
202.59.29.194,202.61.107.125
125.56.9.200,126.211.112.248
121.133.6.104,121.133.6.102
12.58.236.175,15.41.13.80
68.32.236.137,64.60.11.6
67.132.9.130,69.132.243.21
203.30.9.160,203.25.142.222
123.57.5.110,122.205.122.158
16.34.26.112,16.221.25.138
126.238.29.200,125.113.29.154
14.62.7.122,13.33.7.133
125.130.25.144,126.1.28.143
120.134.26.105,120.249.145.171
15.60.7.102,12.203.7.169
69.134.6.199,65.249.249.87
129.31.8.190,129.24.141.65
15.61.5.144,12.202.251.18
122.131.27.105,123.1.96.102
123.238.26.124,122.47.101.131
125.33.26.101,126.193.97.171
11.55.236.114,10.198.50.117
120.131.9.196,120.254.243.83
60.31.8.117,60.232.136.116
67.61.235.140,69.34.23.146
63.133.9.186,62.5.14.69
64.33.28.169,71.221.100.166
11.56.9.177,10.203.142.72
17.64.8.158,17.64.117.126
11.235.5.191,10.79.5.192
62.31.236.200,63.224.44.183
120.64.235.133,120.67.48.20
11.63.237.111,10.206.11.96
126.235.5.159,125.118.251.224
208.60.8.180,216.195.9.75
65.133.25.176,70.5.101.48
208.34.9.134,216.222.113.134
69.236.237.162,65.147.242.81
127.131.8.182,124.1.15.49
204.56.27.106,204.51.19.169
127.64.27.148,124.191.16.237
124.133.6.144,127.133.6.144
120.35.6.146,120.35.121.13
203.62.9.153,203.55.142.229
65.133.26.197,70.5.102.203
10.237.237.101,11.181.235.162
203.63.28.121,203.54.146.122
62.63.9.178,63.207.113.54
122.130.28.115,123.0.21.140
207.130.237.162,207.254.204.85
66.238.6.186,68.104.121.57
128.55.5.177,128.39.122.78
128.132.237.104,128.132.211.154
202.59.235.145,202.61.232.13
125.58.25.107,126.208.235.91
63.33.28.185,62.222.146.186
17.235.5.128,17.213.122.249
121.30.29.177,121.24.146.179
123.62.29.111,122.200.18.144
68.59.29.180,64.45.109.77
204.131.5.135,204.253.5.135
120.62.27.151,120.56.103.247
16.62.27.192,16.207.16.135
120.239.6.107,120.176.249.148
203.31.5.145,203.24.251.245
208.59.5.109,216.196.251.157
121.235.6.142,121.209.121.17
200.56.7.160,200.220.120.92
65.60.26.155,70.204.106.251
10.132.7.187,11.251.120.56
205.34.25.200,205.35.99.135
64.57.5.117,71.206.251.75
63.132.29.154,62.4.156.26
70.57.28.105,66.217.27.171
202.64.25.117,202.64.151.116
10.131.25.125,11.254.237.67
126.236.27.134,125.115.96.102
207.133.28.192,207.250.236.174
205.62.8.199,205.49.8.167
65.64.237.101,70.128.53.91
63.134.26.142,62.6.110.225
14.131.235.134,13.128.43.1
205.30.5.190,205.31.123.62
13.34.237.148,14.221.213.106
14.63.6.139,13.32.249.107
121.32.27.107,121.32.236.107
208.59.6.139,216.196.249.27
203.132.5.174,203.132.250.209
11.35.9.167,10.223.9.160
129.55.9.143,129.39.113.144
65.132.7.137,70.4.135.100
124.33.27.114,127.34.227.114
127.134.5.117,124.6.132.117
60.131.8.172,60.126.245.35
12.130.9.176,15.131.115.176
122.34.29.168,123.195.98.87
62.239.26.199,63.15.21.64
11.235.25.130,10.79.31.21
204.32.25.182,204.35.26.54
65.59.9.101,70.202.138.91
70.133.237.132,66.122.52.18
10.33.25.135,11.33.109.112
61.34.235.140,61.62.232.236
69.34.8.179,65.61.116.183
200.237.26.102,200.42.157.145
17.133.29.108,17.133.27.156
11.63.8.119,10.206.245.183
70.236.6.106,66.43.249.170
125.62.27.162,126.214.159.210
60.61.9.166,60.218.246.174
206.236.236.154,206.140.44.153
60.131.235.103,60.126.43.168
13.32.235.132,14.223.51.26
70.131.5.170,66.127.123.218
123.58.26.140,122.207.97.125
120.56.9.154,120.63.245.122
10.55.29.134,11.57.26.246
200.30.237.145,200.224.245.150
128.62.27.187,128.41.20.199
64.130.236.128,71.3.211.24
123.33.6.191,122.222.249.64
63.35.235.151,62.221.207.232
12.237.25.180,15.245.20.76
124.60.237.182,127.52.213.49
67.62.25.177,69.32.20.201
125.62.28.135,126.214.154.152
120.238.9.164,120.177.13.162
61.237.237.138,61.237.211.230
16.59.25.121,16.203.100.135
125.30.27.117,126.239.31.76
207.237.28.143,207.149.99.111
129.235.26.200,129.140.229.26
63.34.29.123,62.220.100.68
67.133.235.155,69.133.211.103
208.130.5.161,216.0.122.46
202.134.8.147,202.248.247.19
127.58.26.125,124.204.106.67
15.32.236.144,12.220.52.237
11.60.236.176,10.204.21.77
207.134.28.134,207.248.28.254
61.132.8.159,61.132.138.128
69.130.236.169,65.252.10.214
124.239.6.164,127.200.134.165
202.59.7.186,202.61.120.185
205.30.29.193,205.31.99.106
209.55.6.140,217.38.134.156
64.58.5.114,71.205.133.138
123.133.9.120,122.122.137.184
202.64.28.109,202.64.146.82
122.63.8.156,123.223.114.253
125.236.26.139,126.75.26.148
64.239.8.170,71.79.15.86
15.33.235.124,12.221.236.125
204.236.236.176,204.147.245.77
60.57.29.149,60.222.236.234
206.59.237.130,206.38.10.17
206.133.7.118,206.250.135.142
14.64.7.139,13.124.120.251
61.34.28.106,61.62.20.90
17.60.7.189,17.59.248.67
127.237.235.160,124.74.47.45
206.35.237.118,206.60.21.177
124.235.28.183,127.207.19.55
122.30.28.144,123.225.157.12
67.131.237.194,69.128.51.118
129.131.27.128,129.255.96.147
13.55.8.160,14.199.13.81
205.63.237.112,205.48.21.142
67.134.7.175,69.134.248.208
63.62.235.167,62.192.23.160
121.238.5.109,121.215.5.172
62.239.29.167,63.15.18.167
127.134.9.139,124.6.136.23
124.55.27.156,127.56.155.226
12.61.29.101,15.45.107.108
63.57.236.188,62.198.42.194
63.134.7.101,62.6.120.146
129.59.25.189,129.42.236.66
207.60.29.107,207.52.98.171
11.35.8.184,10.223.8.187
129.31.235.166,129.24.40.174
64.131.29.130,71.2.147.5
124.131.29.137,127.130.228.119
127.131.28.198,124.1.28.177
121.237.28.142,121.213.101.30
10.58.235.124,11.52.40.131
125.134.9.130,126.7.141.146
16.59.236.118,16.203.234.118
62.35.9.114,63.222.242.178
62.31.6.100,63.224.134.99
66.57.26.129,68.221.97.109
208.35.7.146,216.223.7.113
60.134.9.165,60.120.13.85
122.30.5.107,123.225.133.84
125.62.26.152,126.214.158.229
14.130.235.132,13.129.235.20
202.133.5.171,202.250.132.43
63.58.8.195,62.196.245.15
15.56.9.191,12.204.118.192
17.62.235.113,17.57.16.143
207.33.236.179,207.33.203.51
61.130.235.172,61.130.40.83
125.134.29.178,126.7.154.182
206.64.7.168,206.67.135.167
122.30.8.115,123.225.140.115
205.239.26.160,205.247.17.38
67.63.27.192,69.33.99.229
209.33.235.109,217.61.203.172
202.32.6.161,202.32.6.163
17.62.29.106,17.57.228.166
203.60.6.169,203.52.249.88
125.237.7.166,126.74.135.41
14.63.27.132,13.32.227.132
120.60.237.200,120.59.50.104
129.61.236.127,129.45.243.191
67.63.8.136,69.33.113.7
17.237.6.145,17.210.134.141
14.62.8.145,13.33.9.21
13.134.5.190,14.120.123.65
126.59.236.108,125.223.235.162
205.59.28.191,205.52.234.192
205.131.8.165,205.129.118.218
67.237.29.149,69.210.237.243
66.61.236.102,68.218.43.145
203.35.237.156,203.32.43.2
11.132.5.179,10.4.251.179
209.61.236.147,217.42.11.16
10.132.5.130,11.251.122.225
120.239.237.173,120.176.51.92
10.133.237.104,11.250.10.84
202.63.5.186,202.57.4.198
201.62.8.154,201.57.8.133
128.130.5.158,128.128.133.129
200.131.6.164,200.124.134.221
17.60.25.139,17.59.239.136
65.57.236.128,70.201.236.145
208.238.9.134,216.86.141.118
204.59.7.132,204.48.135.18
122.63.29.193,123.223.106.170
68.60.28.131,64.43.28.143
205.34.29.198,205.35.101.209
205.63.6.140,205.48.249.98
207.60.25.150,207.52.100.137
63.60.9.148,62.195.116.12
121.62.29.130,121.63.99.142
128.58.5.135,128.44.5.136
204.56.26.121,204.51.18.122
121.236.27.179,121.212.19.207
120.35.9.182,120.35.118.49
207.133.26.179,207.250.234.180
208.61.6.154,216.194.249.101
66.56.235.148,68.220.11.147
66.134.6.174,68.6.121.33
204.32.26.166,204.35.25.33
202.31.29.165,202.30.157.221
69.63.28.147,65.33.109.116
203.59.235.140,203.49.232.13
126.134.29.195,125.7.227.76
13.31.236.100,14.230.51.172
15.63.7.194,12.200.135.65
67.235.28.134,69.214.228.145
13.57.235.157,14.205.240.157
128.235.29.163,128.212.227.84
208.131.29.100,216.1.98.99
12.32.5.108,15.63.123.108
61.32.6.167,61.60.134.175
12.235.235.195,15.243.208.203
128.130.236.125,128.128.43.189
205.32.26.151,205.32.110.239
205.59.5.196,205.52.250.195
205.56.235.167,205.55.215.208
70.58.5.157,66.219.132.98
63.134.9.139,62.6.114.7
202.130.27.138,202.253.151.230
60.57.25.189,60.222.233.194
14.134.28.119,13.134.146.79
67.33.25.172,69.61.110.34
202.236.236.115,202.179.211.140
64.56.9.131,71.207.243.19
63.35.6.112,62.221.121.143
16.33.8.199,16.222.246.159
67.236.29.138,69.211.100.121
17.130.7.190,17.131.135.190
205.63.5.152,205.48.250.7
62.60.7.104,63.204.120.150
120.57.28.190,120.62.227.62
65.133.5.104,70.5.122.153
123.61.29.114,122.202.154.113
14.34.29.167,13.60.235.80
126.30.237.191,125.231.234.191
17.238.29.184,17.209.27.56
122.238.6.172,123.104.121.83
65.35.28.108,70.221.109.146
120.61.237.121,120.58.42.184
121.64.235.102,121.124.40.145
67.58.7.143,69.36.120.15
11.134.7.122,10.7.248.185
14.61.25.181,13.34.151.51
202.63.25.114,202.57.25.181
68.58.8.188,64.44.141.61
70.55.29.124,66.214.148.124
201.239.28.191,201.145.29.63
124.130.7.179,127.131.7.76
129.62.26.161,129.47.153.44
65.236.235.112,70.76.236.179
68.33.236.119,64.61.236.119
65.133.237.185,70.5.202.69
60.62.25.181,60.217.107.76
201.31.6.160,201.31.121.32
201.131.5.109,201.254.250.162
208.237.8.126,216.85.115.129
66.63.7.160,68.216.135.82
205.32.6.160,205.32.121.43
123.238.5.140,122.47.123.131
10.31.27.185,11.30.239.56
16.57.25.123,16.201.16.68
123.237.29.196,122.45.19.35
14.237.6.115,13.202.134.116
126.64.7.104,125.128.135.86
127.64.25.133,124.191.18.29
200.60.235.178,200.219.19.181
200.130.27.158,200.125.159.30
208.32.7.159,216.220.135.0
205.35.29.187,205.34.154.59
13.56.28.102,14.204.227.150
62.60.235.126,63.204.236.190
66.59.7.147,68.222.135.151
69.239.236.139,65.144.42.235
69.64.8.128,65.124.143.98
64.35.29.140,71.223.107.157
66.56.6.112,68.220.134.74
205.235.26.126,205.243.30.126
209.60.9.173,217.43.14.221
15.237.237.147,12.114.11.140
67.32.8.167,69.60.10.167
125.236.28.128,126.75.28.241
203.239.236.109,203.246.50.92
70.33.8.189,66.193.10.189
203.239.237.145,203.246.51.12
125.64.235.112,126.188.51.139
68.60.237.134,64.43.204.121
10.237.5.133,11.181.122.124
16.60.6.135,16.204.121.8
202.55.29.200,202.54.235.184
11.62.27.152,10.207.235.103
16.58.27.136,16.202.100.11
124.133.237.197,127.133.202.109
123.59.237.147,122.206.42.16
202.132.9.107,202.251.114.151
68.35.6.162,64.62.249.38
122.59.9.187,123.219.12.184
65.61.27.179,70.205.16.200
65.56.6.127,70.200.249.128
203.130.235.152,203.130.48.24
67.62.5.100,69.32.5.155
202.32.28.146,202.32.29.9
17.31.25.144,17.25.21.244
70.237.29.107,66.42.146.151
15.236.5.184,12.115.251.185
126.236.28.164,125.115.101.37
206.31.235.185,206.17.247.199
203.31.8.141,203.24.240.131
61.237.25.175,61.237.102.80
125.58.28.114,126.208.237.181
122.31.29.135,123.224.236.151
66.132.6.168,68.4.121.86
204.61.8.156,204.53.14.252
124.33.7.102,127.34.248.94
128.239.8.190,128.209.118.193
13.58.7.194,14.206.135.1
128.35.27.125,128.62.235.66
208.61.235.196,216.194.48.21
205.57.7.122,205.54.135.185
10.239.237.149,11.183.236.243
120.63.25.180,120.57.105.178
67.130.237.154,69.129.11.249
65.239.29.133,70.79.100.10
16.34.9.182,16.221.15.73
209.131.235.100,217.129.239.148
10.238.8.166,11.182.114.174
66.62.9.158,68.217.118.158
11.130.8.193,10.1.114.240
10.238.7.154,11.182.120.250
205.130.237.117,205.128.42.116
69.132.237.101,65.251.10.165
64.32.9.159,71.220.119.127
13.32.26.105,14.223.226.103
69.61.235.156,65.34.51.130
201.35.25.143,201.32.158.159
120.55.235.168,120.54.55.86
201.58.8.132,201.60.240.147
66.133.9.112,68.5.15.113
12.55.28.129,15.38.154.128
10.63.8.105,11.48.245.148
121.34.9.169,121.34.143.89
205.134.7.195,205.134.135.67
129.60.5.167,129.44.4.160
203.62.25.101,203.55.147.173
13.133.6.128,14.122.249.110
201.62.25.149,201.57.30.139
122.55.5.193,123.215.4.27
200.63.235.197,200.216.16.227
128.133.235.103,128.133.243.111
202.237.7.140,202.178.135.29
17.56.6.170,17.60.6.170
209.134.237.104,217.134.19.88
67.35.28.165,69.62.226.165
13.32.236.112,14.223.52.76
17.132.9.160,17.132.116.34
200.63.7.151,200.216.135.119
205.130.8.175,205.128.143.32
121.57.7.173,121.57.7.93
127.131.29.168,124.1.29.88
129.30.237.178,129.25.11.74
122.31.236.146,123.224.50.234
11.62.236.159,10.207.20.159
61.59.7.104,61.38.135.105
122.238.237.155,123.104.203.100
202.55.6.191,202.54.249.64
61.132.7.176,61.132.135.202
120.57.236.146,120.62.45.14
129.236.25.100,129.139.157.106
12.58.25.155,15.41.239.27
60.236.29.179,60.20.19.207
60.32.235.135,60.192.240.151
70.35.5.174,66.194.250.46
13.130.25.150,14.125.107.17
201.35.29.112,201.32.155.136
127.130.26.148,124.0.238.245
66.239.6.179,68.105.121.52
201.33.27.144,201.34.147.239
201.57.25.156,201.62.232.226
