13.41.107.98,14.55.25.132
217.129.235.66,209.131.237.125
13.39.203.158,14.59.237.142
15.131.236.8,12.130.237.144
123.194.51.165,122.35.237.160
128.208.155.126,128.238.29.142
206.61.135.68,206.34.7.185
10.220.224.119,11.32.27.115
70.201.109.133,65.57.28.122
127.48.150.187,124.56.26.184
120.249.55.14,120.134.235.198
204.52.249.88,204.60.6.168
62.195.121.80,63.60.6.175
216.85.114.113,208.237.9.114
17.35.47.150,17.32.235.102
217.244.241.152,209.235.8.103
122.122.136.106,123.133.8.105
217.40.247.116,209.63.9.115
206.16.120.71,206.30.7.120
120.251.14.155,120.132.9.200
203.64.22.115,203.64.26.115
70.128.134.191,65.64.6.191
66.194.40.29,70.35.235.130
200.220.207.115,200.56.235.145
70.3.27.14,65.131.28.150
10.74.249.38,11.237.6.166
71.205.10.50,64.58.237.197
14.203.144.109,13.60.27.133
15.30.106.210,12.30.26.173
127.50.135.165,124.59.7.170
203.244.43.78,203.236.237.118
69.209.21.226,67.239.29.133
204.50.249.40,204.57.6.171
11.127.232.183,10.64.25.112
11.34.155.188,10.35.27.189
17.24.243.32,17.30.8.175
62.86.23.97,63.239.235.158
124.73.106.164,127.238.29.105
122.221.234.103,123.35.237.200
204.250.228.241,204.133.28.150
204.32.51.176,204.34.237.119
129.62.7.138,129.34.7.138
17.32.158.151,17.35.26.135
201.57.29.77,201.62.26.197
60.192.7.178,60.32.7.178
216.191.140.81,208.64.8.110
206.255.148.85,206.130.29.106
13.35.11.117,14.60.236.197
125.219.13.111,126.60.236.151
129.138.149.85,129.237.26.164
125.1.121.73,126.130.6.178
62.6.211.42,63.134.237.170
217.241.31.100,209.239.25.155
125.1.114.129,126.130.9.126
125.192.202.65,126.32.237.190
123.188.149.98,122.64.28.156
129.254.226.214,129.130.28.162
65.250.233.102,69.133.26.152
66.217.212.237,70.57.236.146
128.209.119.247,128.239.9.145
68.193.212.109,66.33.236.108
122.207.113.88,123.58.9.171
16.221.29.218,16.34.29.164
201.250.18.215,201.133.236.167
120.32.138.116,120.32.8.113
68.218.146.186,66.61.28.184
12.230.245.103,15.31.8.155
63.203.234.180,62.56.237.116
124.207.242.231,127.56.236.135
207.49.98.199,207.57.26.187
12.202.43.165,15.61.236.104
63.207.112.159,62.63.8.135
16.19.242.167,16.236.9.104
205.243.7.192,205.235.7.191
201.31.100.60,201.31.27.188
217.242.13.254,209.237.237.198
65.60.151.190,69.35.27.126
202.176.239.93,202.238.235.173
10.7.11.0,11.134.235.143
70.5.203.1,65.133.236.158
123.217.113.64,122.57.8.191
62.194.135.246,63.61.7.134
10.207.237.70,11.62.29.186
66.128.10.18,70.64.237.132
125.217.112.225,126.62.9.158
14.222.144.146,13.33.25.140
207.50.140.132,207.59.8.155
17.59.234.155,17.60.28.197
62.131.247.205,63.64.235.180
202.60.141.26,202.58.8.194
15.131.235.58,12.130.235.186
126.74.156.225,125.237.27.158
62.223.234.157,63.32.25.141
127.54.11.153,124.62.9.154
122.203.204.186,123.60.237.186
123.105.107.238,122.239.25.142
125.112.154.68,126.239.29.185
70.72.228.213,65.235.28.165
11.51.251.191,10.60.5.191
63.220.156.141,62.32.25.117
203.48.29.93,203.58.29.101
14.123.235.98,13.132.235.141
71.73.211.74,64.235.237.178
129.62.30.172,129.34.26.172
70.223.102.95,65.32.25.175
10.223.210.101,11.35.236.104
121.132.203.239,121.132.235.147
70.6.103.73,65.134.27.182
122.46.155.255,123.239.29.159
14.221.7.157,13.34.7.157
14.207.121.59,13.59.6.187
14.221.208.93,13.34.235.173
207.35.249.127,207.34.6.143
15.133.112.227,12.133.8.157
71.199.17.45,64.55.25.165
201.58.132.8,201.61.5.129
202.181.117.102,202.235.9.152
12.205.6.238,15.57.6.198
64.205.120.121,68.237.7.154
17.209.9.0,17.238.8.159
64.67.235.68,68.64.235.195
207.53.99.110,207.61.28.194
10.7.226.216,11.134.28.163
11.255.12.222,10.130.9.193
63.123.133.71,62.132.5.187
127.203.249.55,124.236.6.183
200.193.104.172,200.33.27.172
122.201.4.233,123.63.5.146
16.203.102.125,16.59.26.125
11.180.19.71,10.236.237.123
205.133.7.176,205.133.7.119
16.17.121.67,16.238.6.195
66.214.143.6,70.55.9.200
16.16.235.246,16.239.29.138
128.212.229.126,128.235.26.134
63.204.96.248,62.60.27.131
16.125.110.68,16.131.25.187
203.48.9.36,203.58.8.168
124.0.249.141,127.130.6.114
14.21.116.205,13.237.9.176
60.194.113.3,60.34.8.140
127.131.30.202,124.130.26.197
127.201.6.65,124.238.6.126
216.85.109.221,208.237.25.165
17.35.248.71,17.32.7.185
205.33.207.117,205.33.235.116
60.220.115.30,60.58.8.158
202.54.12.148,202.55.236.137
17.25.235.189,17.31.237.124
15.60.134.125,12.34.6.124
124.205.5.190,127.59.5.126
203.50.16.137,203.57.235.150
127.134.109.1,124.134.28.158
127.203.248.138,124.236.7.136
15.67.224.213,12.64.27.164
70.221.121.105,65.35.6.150
10.7.227.59,11.134.29.184
12.202.47.40,15.61.235.163
66.221.21.7,70.61.28.155
129.40.18.146,129.56.237.149
71.220.98.116,64.32.28.116
63.221.29.230,62.33.25.154
126.78.137.0,125.235.9.199
66.122.249.73,70.133.6.198
66.195.233.132,70.34.26.121
15.134.227.146,12.134.29.193
61.63.6.137,61.35.6.138
60.126.233.84,60.131.26.169
205.129.97.128,205.131.26.127
125.194.242.50,126.34.237.177
69.211.243.140,67.236.237.195
15.30.104.140,12.30.25.145
61.23.243.175,61.30.236.103
207.151.240.203,207.238.8.177
128.23.121.65,128.30.6.190
206.250.153.98,206.133.26.133
125.115.239.63,126.236.235.191
203.35.104.178,203.32.25.114
61.63.18.128,61.35.26.159
125.222.138.151,126.58.9.139
128.212.226.250,128.235.28.154
15.67.243.52,12.64.9.180
11.35.18.249,10.34.236.138
123.193.17.26,122.33.26.154
122.205.105.35,123.57.26.163
70.79.121.49,65.239.6.177
125.1.243.4,126.130.237.155
122.126.139.174,123.131.9.160
66.127.108.246,70.131.27.138
125.192.204.7,126.32.235.139
71.202.42.104,64.61.236.104
13.207.31.107,14.235.25.197
61.39.244.120,61.58.236.120
128.209.121.13,128.239.6.133
217.128.26.226,209.130.26.140
206.35.227.213,206.60.25.162
10.201.51.82,11.58.236.160
16.23.21.162,16.235.29.109
216.83.28.142,208.235.28.128
123.5.119.5,122.133.8.129
128.132.109.68,128.132.26.185
10.205.23.190,11.61.27.126
71.201.15.135,64.63.8.120
71.2.43.24,64.131.236.200
66.128.12.102,70.64.235.153
216.83.7.191,208.235.7.199
205.50.231.8,205.61.27.151
11.50.157.150,10.61.28.102
121.129.239.43,121.130.235.168
63.220.142.230,62.32.8.152
61.62.236.100,61.34.236.105
12.200.132.141,15.63.5.149
204.144.204.7,204.238.237.135
70.79.122.250,65.239.5.133
70.78.23.109,65.238.235.146
124.222.142.38,127.33.9.193
11.52.224.90,10.58.27.170
121.32.235.118,121.32.29.114
10.239.102.141,11.30.25.146
14.204.231.236,13.56.25.128
64.22.20.253,68.30.28.193
123.195.100.130,122.34.27.124
205.49.235.74,205.62.236.180
126.193.122.200,125.33.5.183
217.38.158.253,209.55.26.157
69.39.205.57,67.56.236.186
17.24.249.78,17.30.6.178
200.195.237.112,200.34.26.143
202.181.101.115,202.235.28.133
70.203.134.104,65.58.6.107
202.62.135.153,202.57.7.102
207.49.120.68,207.57.7.187
204.54.249.118,204.63.6.134
121.35.7.87,121.35.7.161
206.17.103.196,206.31.27.195
207.255.232.86,207.131.235.169
16.201.21.25,16.57.29.134
120.17.101.230,120.30.29.200
120.33.18.252,120.33.28.157
203.24.241.161,203.31.9.110
200.194.133.191,200.35.5.127
202.181.100.35,202.235.29.195
129.43.250.35,129.58.5.173
69.61.123.225,67.33.5.158
62.225.132.146,63.30.5.108
69.36.99.143,67.58.29.143
122.45.242.124,123.237.237.124
128.44.20.114,128.58.25.117
10.204.19.160,11.60.235.175
204.144.106.248,204.238.28.153
124.191.8.102,127.64.8.102
207.52.232.55,207.60.235.195
12.115.240.153,15.236.9.106
124.74.245.96,127.237.8.159
16.123.11.174,16.132.236.110
121.59.243.37,121.58.236.169
120.176.229.135,120.239.29.120
200.222.50.155,200.58.236.132
71.220.120.254,64.32.7.158
64.207.113.17,68.239.9.198
120.61.22.245,120.59.26.128
216.83.240.116,208.235.235.133
203.135.240.86,203.134.9.194
122.224.133.136,123.30.5.113
68.222.147.13,66.59.28.148
60.193.20.189,60.33.28.188
63.10.18.213,62.235.236.165
201.33.135.179,201.34.7.180
205.129.119.91,205.131.9.171
11.32.18.79,10.32.28.113
121.35.29.236,121.35.29.147
200.193.114.228,200.33.8.137
200.41.8.34,200.238.235.164
70.72.249.71,65.235.6.187
128.39.121.131,128.55.6.125
17.213.235.197,17.235.235.185
65.251.149.31,69.132.29.159
121.34.135.184,121.34.7.121
200.121.134.148,200.134.6.149
216.222.101.43,208.34.28.171
16.200.11.53,16.56.9.178
68.233.135.174,66.30.7.166
126.188.53.28,125.64.236.156
124.78.12.75,127.235.236.116
127.133.4.191,124.133.5.191
11.55.51.73,10.56.236.194
207.49.121.107,207.57.6.144
63.220.45.19,62.32.237.149
201.55.200.64,201.55.235.127
61.34.157.94,61.61.26.160
62.192.19.192,63.62.237.191
127.203.242.179,124.236.8.179
129.63.5.230,129.35.5.154
17.63.234.160,17.58.237.175
12.200.151.116,15.63.25.112
71.206.246.123,64.57.9.196
128.44.10.65,128.58.8.126
122.225.115.191,123.31.8.127
14.125.105.28,13.130.26.196
121.215.18.143,121.238.26.135
64.205.100.214,68.237.29.170
15.47.243.10,12.63.237.146
123.111.113.33,122.235.9.166
203.132.235.131,203.132.29.132
69.64.102.164,67.64.26.161
206.67.132.104,206.64.5.147
12.4.137.94,15.132.9.198
204.52.240.115,204.60.9.197
127.207.23.172,124.235.25.173
121.124.134.123,121.64.6.123
203.244.224.85,203.236.27.162
121.32.239.110,121.32.25.146
71.205.134.182,64.58.6.178
62.198.135.99,63.57.7.156
121.61.21.98,121.61.25.108
17.35.240.121,17.32.9.138
66.122.226.212,70.133.29.169
66.41.14.211,70.239.9.165
206.38.134.171,206.59.6.169
206.250.139.151,206.133.9.139
12.222.229.181,15.35.26.114
121.56.121.52,121.56.6.197
12.221.234.228,15.33.237.139
63.14.149.72,62.238.25.183
200.193.235.25,200.33.236.153
204.52.226.154,204.60.28.138
127.50.12.78,124.59.236.113
121.213.236.52,121.237.237.181
60.220.111.59,60.58.27.185
16.203.235.165,16.59.237.168
69.128.135.123,67.131.7.120
63.191.20.241,62.64.237.134
66.214.134.220,70.55.6.172
14.231.142.179,13.30.8.180
207.32.205.2,207.32.236.157
129.44.7.123,129.60.7.123
69.60.7.198,67.32.7.186
205.246.210.78,205.238.236.114
13.39.6.134,14.59.6.130
124.72.152.59,127.239.27.185
63.198.248.19,62.55.7.197
202.30.43.243,202.31.235.149
207.50.132.27,207.59.5.152
66.126.226.137,70.130.29.118
217.240.120.222,209.238.7.174
71.205.11.25,64.58.236.152
204.33.99.215,204.35.27.200
129.138.141.220,129.237.9.173
217.47.23.181,209.58.235.117
127.53.15.109,124.61.9.101
217.43.6.138,209.60.6.144
207.255.101.114,207.131.26.148
16.221.27.247,16.34.25.131
69.38.250.102,67.57.5.129
123.5.121.75,122.133.6.192
124.0.241.87,127.130.9.193
16.122.156.112,16.133.28.115
17.33.250.170,17.34.5.161
201.32.134.94,201.35.6.110
66.221.7.58,70.61.7.185
13.34.141.216,14.61.9.168
129.47.44.246,129.62.236.134
206.60.232.85,206.35.27.169
204.124.106.148,204.64.28.147
13.35.249.38,14.60.6.162
64.23.7.180,68.31.7.181
126.194.132.97,125.34.5.110
63.201.243.20,62.58.9.147
17.213.102.151,17.235.25.104
71.78.152.129,64.238.27.134
120.67.134.86,120.64.6.106
61.131.20.49,61.131.29.182
122.204.45.8,123.56.236.147
16.204.113.134,16.60.9.154
12.220.250.199,15.32.5.187
69.37.210.162,67.59.237.172
126.215.204.70,125.63.236.122
217.241.235.67,209.239.237.189
63.206.6.157,62.62.6.157
17.61.120.106,17.57.7.144
10.73.5.166,11.238.5.162
123.215.204.78,122.55.235.118
206.248.230.89,206.134.26.102
126.75.202.252,125.236.237.140
65.249.229.22,69.134.28.130
10.4.228.152,11.132.27.135
206.63.204.76,206.32.237.176
123.223.120.196,122.63.7.185
61.131.21.160,61.131.28.103
125.217.120.111,126.62.7.151
204.49.52.151,204.58.237.103
16.19.250.237,16.236.5.148
122.127.5.120,123.130.5.120
122.46.136.11,123.239.9.148
202.177.102.38,202.239.25.162
68.232.250.241,66.31.5.144
207.34.233.50,207.35.26.196
123.218.232.117,122.58.25.114
10.203.135.231,11.56.7.199
66.219.44.47,70.58.237.160
201.250.237.232,201.133.25.137
10.1.115.44,11.130.9.161
125.195.27.190,126.35.29.126
205.33.8.216,205.33.8.171
66.122.227.123,70.133.28.152
60.20.247.27,60.236.235.155
17.210.143.79,17.237.8.179
120.251.202.164,120.132.236.193
62.4.132.251,63.132.5.155
68.1.6.158,66.131.6.128
200.195.250.156,200.34.5.141
205.133.18.170,205.133.26.162
128.211.133.133,128.236.5.193
201.32.8.36,201.35.235.165
17.130.158.150,17.131.26.150
15.134.231.132,12.134.27.121
17.35.235.185,17.32.29.122
123.111.122.161,122.235.5.110
127.35.235.120,124.32.27.139
206.16.116.133,206.30.8.132
207.67.212.185,207.64.235.184
15.47.117.63,12.63.8.191
217.46.134.145,209.59.6.146
17.56.132.93,17.63.5.108
66.223.122.211,70.62.5.173
200.215.19.130,200.55.29.141
204.146.132.86,204.237.5.193
204.251.240.183,204.132.235.112
64.206.236.65,68.238.25.190
65.149.105.14,69.235.26.134
65.60.48.64,69.35.235.191
207.149.213.109,207.237.236.145
129.250.21.227,129.133.237.129
207.254.120.132,207.130.7.121
216.222.203.151,208.34.235.103
124.78.236.240,127.235.25.143
13.129.20.69,14.130.29.121
14.204.226.218,13.56.29.162
68.188.16.109,66.64.235.100
124.205.243.105,127.59.235.106
206.37.29.40,206.57.26.169
207.148.4.177,207.236.5.112
204.146.135.75,204.237.7.113
216.5.108.82,208.133.27.109
201.145.202.223,201.239.236.175
62.225.149.165,63.30.25.169
17.209.7.158,17.238.7.158
124.205.30.169,127.59.26.166
63.203.20.69,62.56.27.122
217.128.27.186,209.130.27.184
10.200.20.94,11.59.235.174
128.47.154.77,128.56.29.178
123.225.51.39,122.30.236.171
60.223.244.68,60.56.236.123
129.255.101.190,129.131.29.126
60.126.244.221,60.131.9.196
61.238.15.32,61.238.235.195
65.36.44.57,69.58.237.186
205.32.108.236,205.32.25.193
70.3.211.183,65.131.237.119
207.33.204.182,207.33.235.192
121.35.10.190,121.35.9.190
12.5.98.223,15.133.26.175
120.58.235.84,120.61.29.107
200.219.152.206,200.60.27.176
17.63.98.156,17.58.28.132
200.222.234.116,200.58.25.147
71.5.21.64,64.133.29.193
60.120.19.19,60.134.29.129
12.188.21.91,15.64.28.169
17.58.8.73,17.61.235.177
207.50.53.75,207.59.237.180
126.210.19.104,125.57.236.139
217.41.43.166,209.62.237.102
128.211.134.174,128.236.6.174
217.243.42.120,209.236.237.120
126.212.120.176,125.60.7.119
64.61.121.125,68.33.6.192
129.43.249.18,129.58.6.146
207.67.19.81,207.64.28.192
217.134.132.214,209.134.5.168
64.134.5.102,68.134.5.106
63.10.142.108,62.235.8.108
13.17.112.155,14.31.8.132
16.23.243.105,16.235.235.146
69.31.142.157,67.30.8.132
217.16.249.171,209.31.6.107
206.61.142.110,206.34.8.102
62.85.121.175,63.237.6.111
123.111.112.185,122.235.8.185
65.250.248.66,69.133.7.189
121.34.13.58,121.34.236.186
217.132.133.158,209.132.5.134
64.42.248.128,68.61.7.127
70.2.122.209,65.130.5.174
17.211.123.118,17.236.5.114
120.35.100.228,120.35.29.132
60.23.114.105,60.238.8.106
122.221.24.152,123.35.25.107
216.191.147.101,208.64.29.101
200.220.202.159,200.56.236.159
205.244.20.254,205.236.28.142
63.123.148.219,62.132.29.169
128.46.149.180,128.57.29.195
207.35.227.91,207.34.25.164
15.44.213.137,12.60.236.114
61.60.157.35,61.32.26.173
17.54.150.150,17.55.26.150
207.56.226.212,207.55.26.165
64.63.107.244,68.34.25.200
203.246.55.205,203.239.235.197
69.211.121.19,67.236.6.149
207.52.116.159,207.60.9.195
120.54.237.122,120.55.26.152
17.56.51.67,17.63.237.196
202.64.133.118,202.64.5.150
61.131.17.10,61.131.26.136
125.195.29.132,126.35.25.155
13.36.136.177,14.56.9.182
12.203.215.28,15.60.235.157
205.33.5.84,205.33.5.171
65.149.115.21,69.235.9.132
204.50.245.38,204.57.8.168
125.223.112.102,126.59.8.102
205.243.28.71,205.235.25.185
12.221.23.159,15.33.25.159
128.209.235.0,128.239.235.159
64.204.45.160,68.236.236.111
203.34.154.143,203.33.26.151
10.223.20.20,11.35.27.129
63.225.11.88,62.30.235.105
216.1.102.114,208.131.25.117
123.1.116.163,122.131.8.164
127.200.141.45,124.239.9.172
128.132.117.59,128.132.8.187
206.67.23.96,206.64.235.111
120.32.135.149,120.32.7.100
61.236.203.101,61.236.237.153
123.221.106.209,122.61.28.161
62.194.154.140,63.61.26.144
204.55.155.19,204.62.29.147
69.30.231.84,67.31.25.171
65.253.30.4,69.131.25.192
202.35.159.195,202.34.27.189
17.60.244.236,17.56.235.144
202.251.115.72,202.132.8.183
125.113.15.21,126.238.8.148
68.221.99.230,66.57.25.154
126.239.30.134,125.30.26.138
122.225.111.100,123.31.27.155
123.6.158.170,122.134.26.170
65.144.43.18,69.239.237.130
16.220.20.161,16.35.236.174
121.57.208.122,121.57.235.136
204.51.21.90,204.56.28.170
203.135.11.114,203.134.236.193
69.208.137.155,67.238.8.104
122.126.135.129,123.131.7.126
12.0.242.190,15.130.9.190
205.246.15.52,205.238.9.181
61.23.108.107,61.30.29.147
204.252.235.168,204.130.236.107
71.220.103.198,64.32.25.184
207.55.27.53,207.62.27.176
121.33.7.164,121.33.7.171
128.47.50.216,128.56.237.169
206.255.144.138,206.130.27.117
127.133.20.131,124.133.29.157
217.47.247.87,209.58.9.167
16.224.237.134,16.31.28.121
68.219.52.132,66.60.235.120
61.35.11.114,61.60.236.146
204.35.28.87,204.32.29.104
125.112.51.126,126.239.237.142
207.255.121.101,207.131.6.152
123.224.52.96,122.31.235.159
206.142.103.197,206.238.27.196
65.144.146.73,69.239.26.113
62.6.106.242,63.134.28.145
204.250.250.145,204.133.5.110
69.61.211.51,67.33.236.180
14.124.249.10,13.131.6.148
121.61.18.252,121.61.29.157
11.48.233.68,10.63.26.193
71.78.156.153,64.238.28.153
64.43.203.205,68.60.235.197
129.249.159.95,129.134.27.167
15.40.52.183,12.59.237.177
62.193.26.141,63.63.28.130
122.220.11.48,123.34.9.179
68.5.21.83,66.133.25.109
202.64.142.83,202.64.9.165
70.223.120.144,65.32.7.143
125.219.226.137,126.60.29.118
70.204.108.33,65.60.29.160
203.243.203.194,203.235.237.189
121.133.7.33,121.133.7.174
129.40.235.214,129.56.27.170
217.241.28.137,209.239.27.146
69.211.116.169,67.236.9.169
16.17.247.209,16.238.235.174
66.120.232.217,70.134.27.170
62.2.135.68,63.131.7.123
207.31.26.78,207.31.29.113
122.127.211.228,123.130.235.132
60.233.210.217,60.30.236.166
201.57.26.250,201.62.28.153
64.206.241.133,68.238.8.122
201.56.249.100,201.63.6.155
201.61.212.28,201.59.237.140
64.42.21.54,68.61.236.182
216.196.242.124,208.59.8.124
64.60.249.170,68.32.6.106
68.221.200.122,66.57.235.132
10.200.137.160,11.59.9.199
69.38.234.48,67.57.25.176
70.78.157.20,65.238.29.148
10.201.138.171,11.58.8.196
207.150.250.23,207.239.5.139
63.12.11.131,62.236.237.125
126.78.155.68,125.235.27.187
129.45.27.89,129.61.28.166
64.207.112.106,68.239.8.104
206.141.15.173,206.237.8.101
14.221.6.235,13.34.6.132
124.74.225.101,127.237.26.138
123.218.234.220,122.58.26.165
200.121.51.15,200.134.236.147
128.44.19.108,128.58.29.109
13.32.246.45,14.63.9.173
202.32.7.139,202.32.7.147
68.233.48.75,66.30.235.180
203.135.235.195,203.134.25.188
13.33.202.95,14.62.236.111
13.133.17.89,14.133.25.169
70.223.101.38,65.32.26.168
217.132.154.80,209.132.29.167
60.217.211.90,60.62.235.165
12.114.133.187,15.237.5.196
205.48.240.215,205.63.9.167
69.63.250.21,67.34.5.197
201.151.8.70,201.235.9.121
60.232.157.169,60.31.28.102
69.129.141.50,67.130.8.180
217.129.5.138,209.131.5.145
16.16.243.141,16.239.9.132
62.221.203.142,63.35.237.146
126.72.26.165,125.238.26.162
62.4.15.115,63.132.235.116
204.24.234.212,204.30.26.171
61.38.11.187,61.59.236.123
124.201.108.109,127.63.27.109
200.42.19.24,200.237.236.153
127.54.203.1,124.62.237.158
202.177.202.131,202.239.236.156
68.222.150.213,66.59.26.165
120.254.11.38,120.131.237.169
125.192.26.222,126.32.29.174
11.183.20.39,10.239.29.167
203.54.53.226,203.63.237.156
15.41.237.99,12.58.26.156
69.30.246.73,67.31.9.114
205.50.227.79,205.61.28.177
128.42.141.99,128.61.9.157
122.46.133.100,123.239.5.155
63.222.19.124,62.35.235.140
64.23.27.100,68.31.28.200
217.128.25.104,209.130.25.131
70.202.156.35,65.59.25.173
206.62.248.16,206.33.7.151
61.38.156.17,61.59.27.146
122.47.100.118,123.238.27.138
216.220.20.94,208.32.236.102
65.22.244.126,69.30.9.158
65.253.237.175,69.131.237.167
203.133.106.74,203.133.29.180
201.151.17.62,201.235.26.193
64.41.28.167,68.63.25.169
11.32.14.207,10.32.8.179
14.131.140.205,13.64.9.176
121.60.245.105,121.60.236.150
120.177.28.134,120.238.25.122
217.242.247.171,209.237.9.104
62.199.123.61,63.56.5.189
201.34.42.221,201.33.236.165
127.131.27.108,124.130.28.141
217.60.26.208,209.32.26.160
121.60.21.170,121.60.26.104
68.216.134.252,66.63.6.156
204.250.45.56,204.133.236.187
203.131.240.131,203.131.235.125
71.76.237.180,64.236.26.115
203.55.135.250,203.62.7.129
200.188.44.189,200.64.235.125
201.30.248.196,201.30.7.197
216.231.19.152,208.31.28.104
12.205.12.189,15.57.8.188
17.211.98.151,17.236.26.151
64.38.235.125,68.55.27.125
204.147.103.164,204.236.27.165
70.3.28.250,65.131.27.152
125.5.31.132,126.133.25.133
128.64.108.255,128.64.29.159
206.250.156.185,206.133.29.184
125.220.232.148,126.56.27.101
129.61.11.69,129.33.8.186
126.208.18.161,125.58.236.161
129.255.123.38,129.131.5.162
13.128.227.42,14.131.28.162
124.73.111.137,127.238.27.118
12.198.44.23,15.55.237.139
121.25.101.150,121.31.26.105
16.201.20.251,16.57.28.155
123.220.155.75,122.60.25.113
120.176.248.51,120.239.7.181
17.131.156.156,17.130.27.157
217.240.102.89,209.238.25.170
63.204.115.45,62.60.9.173
126.5.121.137,125.133.6.112
63.225.133.132,62.30.5.155
125.1.123.151,126.130.5.151
206.248.229.100,206.134.25.152
60.21.120.120,60.237.7.121
17.132.106.229,17.132.26.197
217.240.243.102,209.238.237.154
12.5.122.236,15.133.5.149
62.223.21.114,63.32.237.116
202.179.103.234,202.236.27.132
202.30.135.56,202.31.7.187
13.202.21.153,14.237.236.106
120.251.15.68,120.132.8.187
70.77.122.9,65.237.5.150
129.45.247.244,129.61.235.132
201.124.248.185,201.64.7.121
